Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cultivar]	Characteristics[age]	Unit[time unit]	Characteristics[developmental stage]	Characteristics[genotype]	Characteristics[organism part]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[cultivar]
P818	ERS2904262	SAMEA5092922	Hordeum vulgare subsp. vulgare	P0818 (WABAR2231)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P818	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P818_S457_L002	group 771	sequencing assay	ERX2907816	HGL5VBBXX_P818_S457_L002_R1_001.fastq.gz	HGL5VBBXX_P818_S457_L002_R1_001.fastq.gz	ERR2904064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/004/ERR2904064/ERR2904064_1.fastq.gz	302	152	P0818 (WABAR2231)
P818	ERS2904262	SAMEA5092922	Hordeum vulgare subsp. vulgare	P0818 (WABAR2231)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P818	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P818_S457_L002	group 771	sequencing assay	ERX2907816	HGL5VBBXX_P818_S457_L002_R2_001.fastq.gz	HGL5VBBXX_P818_S457_L002_R2_001.fastq.gz	ERR2904064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/004/ERR2904064/ERR2904064_2.fastq.gz	302	152	P0818 (WABAR2231)
P819	ERS2904263	SAMEA5092923	Hordeum vulgare subsp. vulgare	P0819 (WABAR2234)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P819	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P819_S296_L004	group 772	sequencing assay	ERX2907817	HGH2WBBXX_P819_S296_L004_R1_001.fastq.gz	HGH2WBBXX_P819_S296_L004_R1_001.fastq.gz	ERR2904065	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2904065/ERR2904065_1.fastq.gz	302	152	P0819 (WABAR2234)
P819	ERS2904263	SAMEA5092923	Hordeum vulgare subsp. vulgare	P0819 (WABAR2234)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P819	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P819_S296_L004	group 772	sequencing assay	ERX2907817	HGH2WBBXX_P819_S296_L004_R2_001.fastq.gz	HGH2WBBXX_P819_S296_L004_R2_001.fastq.gz	ERR2904065	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2904065/ERR2904065_2.fastq.gz	302	152	P0819 (WABAR2234)
P819	ERS2904263	SAMEA5092923	Hordeum vulgare subsp. vulgare	P0819 (WABAR2234)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P819	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P819_S458_L002	group 772	sequencing assay	ERX2907817	HGL5VBBXX_P819_S458_L002_R1_001.fastq.gz	HGL5VBBXX_P819_S458_L002_R1_001.fastq.gz	ERR2904066	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2904066/ERR2904066_1.fastq.gz	302	152	P0819 (WABAR2234)
P819	ERS2904263	SAMEA5092923	Hordeum vulgare subsp. vulgare	P0819 (WABAR2234)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P819	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P819_S458_L002	group 772	sequencing assay	ERX2907817	HGL5VBBXX_P819_S458_L002_R2_001.fastq.gz	HGL5VBBXX_P819_S458_L002_R2_001.fastq.gz	ERR2904066	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2904066/ERR2904066_2.fastq.gz	302	152	P0819 (WABAR2234)
P821	ERS2904264	SAMEA5092924	Hordeum vulgare subsp. vulgare	P0821 (WABAR2244)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P821	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P821_S298_L004	group 773	sequencing assay	ERX2907818	HGH2WBBXX_P821_S298_L004_R1_001.fastq.gz	HGH2WBBXX_P821_S298_L004_R1_001.fastq.gz	ERR2904067	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2904067/ERR2904067_1.fastq.gz	302	152	P0821 (WABAR2244)
P821	ERS2904264	SAMEA5092924	Hordeum vulgare subsp. vulgare	P0821 (WABAR2244)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P821	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P821_S298_L004	group 773	sequencing assay	ERX2907818	HGH2WBBXX_P821_S298_L004_R2_001.fastq.gz	HGH2WBBXX_P821_S298_L004_R2_001.fastq.gz	ERR2904067	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2904067/ERR2904067_2.fastq.gz	302	152	P0821 (WABAR2244)
P821	ERS2904264	SAMEA5092924	Hordeum vulgare subsp. vulgare	P0821 (WABAR2244)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P821	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P821_S460_L002	group 773	sequencing assay	ERX2907818	HGL5VBBXX_P821_S460_L002_R1_001.fastq.gz	HGL5VBBXX_P821_S460_L002_R1_001.fastq.gz	ERR2904068	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2904068/ERR2904068_1.fastq.gz	302	152	P0821 (WABAR2244)
P821	ERS2904264	SAMEA5092924	Hordeum vulgare subsp. vulgare	P0821 (WABAR2244)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P821	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P821_S460_L002	group 773	sequencing assay	ERX2907818	HGL5VBBXX_P821_S460_L002_R2_001.fastq.gz	HGL5VBBXX_P821_S460_L002_R2_001.fastq.gz	ERR2904068	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2904068/ERR2904068_2.fastq.gz	302	152	P0821 (WABAR2244)
P822	ERS2904265	SAMEA5092925	Hordeum vulgare subsp. vulgare	P0822 (WABAR2248)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P822	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P822_S299_L004	group 774	sequencing assay	ERX2907819	HGH2WBBXX_P822_S299_L004_R1_001.fastq.gz	HGH2WBBXX_P822_S299_L004_R1_001.fastq.gz	ERR2904069	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2904069/ERR2904069_1.fastq.gz	302	152	P0822 (WABAR2248)
P822	ERS2904265	SAMEA5092925	Hordeum vulgare subsp. vulgare	P0822 (WABAR2248)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P822	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P822_S299_L004	group 774	sequencing assay	ERX2907819	HGH2WBBXX_P822_S299_L004_R2_001.fastq.gz	HGH2WBBXX_P822_S299_L004_R2_001.fastq.gz	ERR2904069	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2904069/ERR2904069_2.fastq.gz	302	152	P0822 (WABAR2248)
P822	ERS2904265	SAMEA5092925	Hordeum vulgare subsp. vulgare	P0822 (WABAR2248)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P822	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P822_S461_L002	group 774	sequencing assay	ERX2907819	HGL5VBBXX_P822_S461_L002_R1_001.fastq.gz	HGL5VBBXX_P822_S461_L002_R1_001.fastq.gz	ERR2904070	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2904070/ERR2904070_1.fastq.gz	302	152	P0822 (WABAR2248)
P822	ERS2904265	SAMEA5092925	Hordeum vulgare subsp. vulgare	P0822 (WABAR2248)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P822	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P822_S461_L002	group 774	sequencing assay	ERX2907819	HGL5VBBXX_P822_S461_L002_R2_001.fastq.gz	HGL5VBBXX_P822_S461_L002_R2_001.fastq.gz	ERR2904070	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2904070/ERR2904070_2.fastq.gz	302	152	P0822 (WABAR2248)
P823	ERS2904266	SAMEA5092926	Hordeum vulgare subsp. vulgare	P0823 (WABAR2250)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P823	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P823_S300_L004	group 775	sequencing assay	ERX2907820	HGH2WBBXX_P823_S300_L004_R1_001.fastq.gz	HGH2WBBXX_P823_S300_L004_R1_001.fastq.gz	ERR2904071	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/001/ERR2904071/ERR2904071_1.fastq.gz	302	152	P0823 (WABAR2250)
P823	ERS2904266	SAMEA5092926	Hordeum vulgare subsp. vulgare	P0823 (WABAR2250)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P823	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P823_S300_L004	group 775	sequencing assay	ERX2907820	HGH2WBBXX_P823_S300_L004_R2_001.fastq.gz	HGH2WBBXX_P823_S300_L004_R2_001.fastq.gz	ERR2904071	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/001/ERR2904071/ERR2904071_2.fastq.gz	302	152	P0823 (WABAR2250)
P823	ERS2904266	SAMEA5092926	Hordeum vulgare subsp. vulgare	P0823 (WABAR2250)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P823	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P823_S462_L002	group 775	sequencing assay	ERX2907820	HGL5VBBXX_P823_S462_L002_R1_001.fastq.gz	HGL5VBBXX_P823_S462_L002_R1_001.fastq.gz	ERR2904072	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/002/ERR2904072/ERR2904072_1.fastq.gz	302	152	P0823 (WABAR2250)
P823	ERS2904266	SAMEA5092926	Hordeum vulgare subsp. vulgare	P0823 (WABAR2250)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P823	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P823_S462_L002	group 775	sequencing assay	ERX2907820	HGL5VBBXX_P823_S462_L002_R2_001.fastq.gz	HGL5VBBXX_P823_S462_L002_R2_001.fastq.gz	ERR2904072	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/002/ERR2904072/ERR2904072_2.fastq.gz	302	152	P0823 (WABAR2250)
P824	ERS2904267	SAMEA5092927	Hordeum vulgare subsp. vulgare	P0824 (WABAR2253)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P824	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P824_S301_L004	group 776	sequencing assay	ERX2907821	HGH2WBBXX_P824_S301_L004_R1_001.fastq.gz	HGH2WBBXX_P824_S301_L004_R1_001.fastq.gz	ERR2904073	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/003/ERR2904073/ERR2904073_1.fastq.gz	302	152	P0824 (WABAR2253)
P824	ERS2904267	SAMEA5092927	Hordeum vulgare subsp. vulgare	P0824 (WABAR2253)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P824	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P824_S301_L004	group 776	sequencing assay	ERX2907821	HGH2WBBXX_P824_S301_L004_R2_001.fastq.gz	HGH2WBBXX_P824_S301_L004_R2_001.fastq.gz	ERR2904073	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/003/ERR2904073/ERR2904073_2.fastq.gz	302	152	P0824 (WABAR2253)
P824	ERS2904267	SAMEA5092927	Hordeum vulgare subsp. vulgare	P0824 (WABAR2253)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P824	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P824_S463_L002	group 776	sequencing assay	ERX2907821	HGL5VBBXX_P824_S463_L002_R1_001.fastq.gz	HGL5VBBXX_P824_S463_L002_R1_001.fastq.gz	ERR2904074	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/004/ERR2904074/ERR2904074_1.fastq.gz	302	152	P0824 (WABAR2253)
P824	ERS2904267	SAMEA5092927	Hordeum vulgare subsp. vulgare	P0824 (WABAR2253)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P824	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P824_S463_L002	group 776	sequencing assay	ERX2907821	HGL5VBBXX_P824_S463_L002_R2_001.fastq.gz	HGL5VBBXX_P824_S463_L002_R2_001.fastq.gz	ERR2904074	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/004/ERR2904074/ERR2904074_2.fastq.gz	302	152	P0824 (WABAR2253)
P825	ERS2904268	SAMEA5092928	Hordeum vulgare subsp. vulgare	P0825 (WABAR2259)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P825	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P825_S302_L004	group 777	sequencing assay	ERX2907822	HGH2WBBXX_P825_S302_L004_R1_001.fastq.gz	HGH2WBBXX_P825_S302_L004_R1_001.fastq.gz	ERR2904075	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2904075/ERR2904075_1.fastq.gz	302	152	P0825 (WABAR2259)
P825	ERS2904268	SAMEA5092928	Hordeum vulgare subsp. vulgare	P0825 (WABAR2259)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P825	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P825_S302_L004	group 777	sequencing assay	ERX2907822	HGH2WBBXX_P825_S302_L004_R2_001.fastq.gz	HGH2WBBXX_P825_S302_L004_R2_001.fastq.gz	ERR2904075	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/005/ERR2904075/ERR2904075_2.fastq.gz	302	152	P0825 (WABAR2259)
P825	ERS2904268	SAMEA5092928	Hordeum vulgare subsp. vulgare	P0825 (WABAR2259)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P825	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P825_S464_L002	group 777	sequencing assay	ERX2907822	HGL5VBBXX_P825_S464_L002_R1_001.fastq.gz	HGL5VBBXX_P825_S464_L002_R1_001.fastq.gz	ERR2904076	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2904076/ERR2904076_1.fastq.gz	302	152	P0825 (WABAR2259)
P825	ERS2904268	SAMEA5092928	Hordeum vulgare subsp. vulgare	P0825 (WABAR2259)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P825	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P825_S464_L002	group 777	sequencing assay	ERX2907822	HGL5VBBXX_P825_S464_L002_R2_001.fastq.gz	HGL5VBBXX_P825_S464_L002_R2_001.fastq.gz	ERR2904076	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/006/ERR2904076/ERR2904076_2.fastq.gz	302	152	P0825 (WABAR2259)
P826	ERS2904269	SAMEA5092929	Hordeum vulgare subsp. vulgare	P0826 (WABAR2270)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P826	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P826_S303_L004	group 778	sequencing assay	ERX2907823	HGH2WBBXX_P826_S303_L004_R1_001.fastq.gz	HGH2WBBXX_P826_S303_L004_R1_001.fastq.gz	ERR2904077	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2904077/ERR2904077_1.fastq.gz	302	152	P0826 (WABAR2270)
P826	ERS2904269	SAMEA5092929	Hordeum vulgare subsp. vulgare	P0826 (WABAR2270)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P826	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P826_S303_L004	group 778	sequencing assay	ERX2907823	HGH2WBBXX_P826_S303_L004_R2_001.fastq.gz	HGH2WBBXX_P826_S303_L004_R2_001.fastq.gz	ERR2904077	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/007/ERR2904077/ERR2904077_2.fastq.gz	302	152	P0826 (WABAR2270)
P826	ERS2904269	SAMEA5092929	Hordeum vulgare subsp. vulgare	P0826 (WABAR2270)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P826	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P826_S465_L002	group 778	sequencing assay	ERX2907823	HGL5VBBXX_P826_S465_L002_R1_001.fastq.gz	HGL5VBBXX_P826_S465_L002_R1_001.fastq.gz	ERR2904078	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2904078/ERR2904078_1.fastq.gz	302	152	P0826 (WABAR2270)
P826	ERS2904269	SAMEA5092929	Hordeum vulgare subsp. vulgare	P0826 (WABAR2270)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P826	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P826_S465_L002	group 778	sequencing assay	ERX2907823	HGL5VBBXX_P826_S465_L002_R2_001.fastq.gz	HGL5VBBXX_P826_S465_L002_R2_001.fastq.gz	ERR2904078	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/008/ERR2904078/ERR2904078_2.fastq.gz	302	152	P0826 (WABAR2270)
P827	ERS2904270	SAMEA5092930	Hordeum vulgare subsp. vulgare	P0827 (WABAR2272)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P827	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P827_S304_L004	group 779	sequencing assay	ERX2907824	HGH2WBBXX_P827_S304_L004_R1_001.fastq.gz	HGH2WBBXX_P827_S304_L004_R1_001.fastq.gz	ERR2904079	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2904079/ERR2904079_1.fastq.gz	302	152	P0827 (WABAR2272)
P827	ERS2904270	SAMEA5092930	Hordeum vulgare subsp. vulgare	P0827 (WABAR2272)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P827	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P827_S304_L004	group 779	sequencing assay	ERX2907824	HGH2WBBXX_P827_S304_L004_R2_001.fastq.gz	HGH2WBBXX_P827_S304_L004_R2_001.fastq.gz	ERR2904079	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/009/ERR2904079/ERR2904079_2.fastq.gz	302	152	P0827 (WABAR2272)
P827	ERS2904270	SAMEA5092930	Hordeum vulgare subsp. vulgare	P0827 (WABAR2272)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P827	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P827_S466_L002	group 779	sequencing assay	ERX2907824	HGL5VBBXX_P827_S466_L002_R1_001.fastq.gz	HGL5VBBXX_P827_S466_L002_R1_001.fastq.gz	ERR2904080	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2904080/ERR2904080_1.fastq.gz	302	152	P0827 (WABAR2272)
P827	ERS2904270	SAMEA5092930	Hordeum vulgare subsp. vulgare	P0827 (WABAR2272)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P827	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGL5VBBXX_P827_S466_L002	group 779	sequencing assay	ERX2907824	HGL5VBBXX_P827_S466_L002_R2_001.fastq.gz	HGL5VBBXX_P827_S466_L002_R2_001.fastq.gz	ERR2904080	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/000/ERR2904080/ERR2904080_2.fastq.gz	302	152	P0827 (WABAR2272)
P829	ERS2904271	SAMEA5092931	Hordeum vulgare subsp. vulgare	P0829 (WABAR2334)	2	week	seedling development stage	wild type genotype	leaf	organism part	P-MTAB-80725	P-MTAB-80726	P-MTAB-80727	P-MTAB-80728	P829	DNA	PAIRED	Hybrid Selection	GENOMIC	not applicable	Targeted-Capture	275	1	P-MTAB-80729	"AgriBio, Centre for AgriBioscience, Bundoora, VIC"	HGH2WBBXX_P829_S306_L004	group 780	sequencing assay	ERX2907825	HGH2WBBXX_P829_S306_L004_R1_001.fastq.gz	HGH2WBBXX_P829_S306_L004_R1_001.fastq.gz	ERR2904081	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR290/001/ERR2904081/ERR2904081_1.fastq.gz	302	152	P0829 (WABAR2334)
